buscoID	query_chr	position	assigned_chr	status
11148at7088	SUPER_12	12690489.5	SUPER_12	self
11150at7088	SUPER_23	7652705.5	SUPER_30	self
11151at7088	SUPER_19	17971947.0	SUPER_18	self
11158at7088	SUPER_1	39112294.0	SUPER_20	SUPER_20
11160at7088	SUPER_Z	20855808.5	SUPER_Z	SUPER_Z
11161at7088	SUPER_9	7417276.0	SUPER_8	self
11165at7088	SUPER_14	17533625.0	SUPER_16	self
11166at7088	SUPER_27	601504.0	SUPER_27	self
11174at7088	SUPER_1	9114350.0	SUPER_10	self
11175at7088	SUPER_Z	19952674.5	SUPER_Z	SUPER_Z
11177at7088	SUPER_5	21510791.0	SUPER_6	self
11178at7088	SUPER_10	25762521.5	SUPER_21	self
11184at7088	SUPER_3	8702059.0	SUPER_1	self
11185at7088	SUPER_2	31016061.5	SUPER_13	self
11189at7088	SUPER_12	17081571.5	SUPER_12	self
11190at7088	SUPER_9	3352033.0	SUPER_8	self
11191at7088	SUPER_16	5013775.5	SUPER_11	self
11192at7088	SUPER_19	10256435.0	SUPER_18	self
11195at7088	SUPER_2	6703391.5	SUPER_23	SUPER_23
11198at7088	SUPER_14	1286797.0	SUPER_16	self
11201at7088	SUPER_18	21378895.0	SUPER_19	self
11213at7088	SUPER_4	16386692.0	SUPER_5	self
11214at7088	SUPER_11	17621973.5	SUPER_9	self
11215at7088	SUPER_14	11583214.0	SUPER_16	self
11218at7088	SUPER_23	1605526.5	SUPER_30	self
11221at7088	SUPER_14	21200539.5	SUPER_16	self
11224at7088	SUPER_2	3728058.5	SUPER_23	SUPER_23
11225at7088	SUPER_15	8338029.5	SUPER_7	self
11231at7088	SUPER_19	6767314.0	SUPER_18	self
11233at7088	SUPER_2	35507754.5	SUPER_13	self
11234at7088	SUPER_12	7880040.5	SUPER_12	self
11235at7088	SUPER_1	28696797.0	SUPER_20	SUPER_20
11237at7088	SUPER_18	16792151.5	SUPER_19	self
11239at7088	SUPER_17	1518772.5	SUPER_17	self
11240at7088	SUPER_20	116801.0	SUPER_22	self
11256at7088	SUPER_18	2824793.5	SUPER_19	self
11258at7088	SUPER_12	13722194.5	SUPER_12	self
11260at7088	SUPER_20	7872154.5	SUPER_22	self
11262at7088	SUPER_6	22437032.5	SUPER_4	self
11264at7088	SUPER_Z	40759553.0	SUPER_2	self
11265at7088	SUPER_11	8860009.5	SUPER_9	self
11268at7088	SUPER_13	13986504.0	SUPER_15	self
11269at7088	SUPER_9	24450664.0	SUPER_8	self
11272at7088	SUPER_4	27944180.0	SUPER_5	self
11273at7088	SUPER_15	12325003.5	SUPER_7	self
11274at7088	SUPER_19	6512819.0	SUPER_2	SUPER_2
11275at7088	SUPER_3	14542012.0	SUPER_1	self
11282at7088	SUPER_9	14564823.5	SUPER_8	self
11283at7088	SUPER_11	7088703.0	SUPER_9	self
11285at7088	SUPER_13	25016814.0	SUPER_15	self
11288at7088	SUPER_4	10601801.5	SUPER_5	self
11292at7088	SUPER_18	10562464.0	SUPER_19	self
11293at7088	SUPER_14	5859005.5	SUPER_16	self
11295at7088	SUPER_1	23574861.5	SUPER_10	self
11298at7088	SUPER_4	5494678.5	SUPER_5	self
11302at7088	SUPER_4	13854380.0	SUPER_5	self
11303at7088	SUPER_11	15614767.0	SUPER_9	self
11311at7088	SUPER_Z	37077366.5	SUPER_2	self
11312at7088	SUPER_9	15757376.0	SUPER_8	self
11313at7088	SUPER_13	10024907.0	SUPER_15	self
11318at7088	SUPER_21	13786169.0	SUPER_25	self
11321at7088	SUPER_2	37012623.5	SUPER_13	self
11334at7088	SUPER_14	25910863.0	SUPER_16	self
11335at7088	SUPER_14	2079093.5	SUPER_16	self
11336at7088	SUPER_1	22582394.0	SUPER_10	self
11337at7088	SUPER_1	40312107.5	SUPER_20	SUPER_20
11338at7088	SUPER_13	14879169.0	SUPER_15	self
11342at7088	SUPER_2	35263552.0	SUPER_13	self
11346at7088	SUPER_9	10546073.0	SUPER_8	self
11349at7088	SUPER_19	7738401.0	SUPER_18	self
11350at7088	SUPER_14	12139673.5	SUPER_16	self
11353at7088	SUPER_11	20460584.5	SUPER_9	self
11356at7088	SUPER_7	9464736.0	SUPER_3	self
11359at7088	SUPER_12	7630207.0	SUPER_12	self
11363at7088	SUPER_16	23050436.5	SUPER_11	self
11365at7088	SUPER_9	9148870.5	SUPER_8	self
11367at7088	SUPER_24	1860299.0	SUPER_29	self
11368at7088	SUPER_7	2201077.0	SUPER_3	self
11372at7088	SUPER_1	10248199.5	SUPER_10	self
11374at7088	SUPER_18	7524458.5	SUPER_19	self
11375at7088	SUPER_Z	38823734.5	SUPER_2	self
11377at7088	SUPER_4	11771938.5	SUPER_5	self
11378at7088	SUPER_Z	44006735.5	SUPER_2	self
11379at7088	SUPER_13	8672854.5	SUPER_15	self
11380at7088	SUPER_5	12702189.5	SUPER_6	self
11382at7088	SUPER_26	10294557.0	SUPER_28	self
11383at7088	SUPER_9	14463861.0	SUPER_8	self
11389at7088	SUPER_4	15054265.5	SUPER_5	self
11390at7088	SUPER_11	18449470.0	SUPER_9	self
11393at7088	SUPER_23	10385023.5	SUPER_30	self
11396at7088	SUPER_3	19189805.0	SUPER_1	self
11397at7088	SUPER_7	15258359.0	SUPER_3	self
11401at7088	SUPER_10	7738428.5	SUPER_21	self
11403at7088	SUPER_20	5452223.5	SUPER_22	self
11404at7088	SUPER_12	15217507.5	SUPER_12	self
11405at7088	SUPER_16	6791025.5	SUPER_11	self
11416at7088	SUPER_Z	29303418.5	SUPER_2	self
11418at7088	SUPER_16	12185296.5	SUPER_11	self
11423at7088	SUPER_6	1078446.5	SUPER_4	self
11426at7088	SUPER_9	14321355.0	SUPER_8	self
11428at7088	SUPER_Z	1484675.0	SUPER_Z	SUPER_Z
11437at7088	SUPER_16	12182162.0	SUPER_11	self
11438at7088	SUPER_11	14845232.0	SUPER_9	self
11441at7088	SUPER_7	20260887.0	SUPER_3	self
11442at7088	SUPER_2	22827199.5	SUPER_13	self
11450at7088	SUPER_4	4081519.0	SUPER_5	self
11451at7088	SUPER_7	1436631.5	SUPER_3	self
11454at7088	SUPER_7	2428589.0	SUPER_3	self
11456at7088	SUPER_Z	33217717.5	SUPER_2	self
11462at7088	SUPER_1	7572057.0	SUPER_10	self
11474at7088	SUPER_9	23867009.5	SUPER_8	self
11479at7088	SUPER_12	8616359.0	SUPER_12	self
11482at7088	SUPER_26	4611507.5	SUPER_28	self
11483at7088	SUPER_7	19447488.0	SUPER_3	self
11484at7088	SUPER_9	13989925.5	SUPER_8	self
11489at7088	SUPER_15	13898677.5	SUPER_7	self
11490at7088	SUPER_16	10710398.0	SUPER_11	self
11492at7088	SUPER_9	16913343.5	SUPER_8	self
11493at7088	SUPER_7	8380893.5	SUPER_3	self
11500at7088	SUPER_22	6562289.0	SUPER_26	self
11501at7088	SUPER_Z	60914570.0	SUPER_2	self
11505at7088	SUPER_3	12232849.0	SUPER_1	self
11507at7088	SUPER_Z	33175234.0	SUPER_2	self
11511at7088	SUPER_6	18128190.5	SUPER_4	self
11512at7088	SUPER_12	13609017.0	SUPER_12	self
11516at7088	SUPER_9	12975622.0	SUPER_8	self
11518at7088	SUPER_14	14667192.0	SUPER_16	self
11519at7088	SUPER_17	12772224.0	SUPER_17	self
11522at7088	SUPER_20	10974140.5	SUPER_22	self
11525at7088	SUPER_7	10310689.0	SUPER_3	self
11533at7088	SUPER_17	2925426.0	SUPER_17	self
11534at7088	SUPER_6	20268755.0	SUPER_4	self
11536at7088	SUPER_10	17287335.5	SUPER_21	self
11537at7088	SUPER_9	23958760.0	SUPER_8	self
11546at7088	SUPER_11	14892325.5	SUPER_9	self
11547at7088	SUPER_7	14806061.5	SUPER_3	self
11548at7088	SUPER_17	3215229.0	SUPER_17	self
11549at7088	SUPER_2	1111003.5	SUPER_23	SUPER_23
11550at7088	SUPER_15	7598730.0	SUPER_7	self
11558at7088	SUPER_7	16726484.5	SUPER_3	self
11560at7088	SUPER_3	3742563.0	SUPER_1	self
11563at7088	SUPER_19	12692614.0	SUPER_18	self
11571at7088	SUPER_6	22307390.0	SUPER_4	self
11575at7088	SUPER_2	14317074.5	SUPER_13	self
11576at7088	SUPER_27	4257735.5	SUPER_27	self
11580at7088	SUPER_Z	1817115.5	SUPER_Z	SUPER_Z
11581at7088	SUPER_3	13431291.5	SUPER_1	self
11582at7088	SUPER_18	12517555.0	SUPER_19	self
11587at7088	SUPER_Z	50755932.0	SUPER_2	self
11589at7088	SUPER_16	4705985.0	SUPER_11	self
11592at7088	SUPER_4	11885909.0	SUPER_5	self
11593at7088	SUPER_14	25677577.5	SUPER_16	self
11594at7088	SUPER_9	24465193.0	SUPER_8	self
11597at7088	SUPER_7	24665207.0	SUPER_3	self
11598at7088	SUPER_3	25529771.5	SUPER_1	self
11599at7088	SUPER_7	10168924.5	SUPER_3	self
11607at7088	SUPER_1	5769665.5	SUPER_10	self
11608at7088	SUPER_9	13921548.0	SUPER_8	self
11609at7088	SUPER_13	19857069.0	SUPER_15	self
11616at7088	SUPER_17	17690194.0	SUPER_17	self
11619at7088	SUPER_Z	28705459.0	SUPER_Z	SUPER_Z
11621at7088	SUPER_15	9610407.5	SUPER_7	self
11630at7088	SUPER_13	13611910.0	SUPER_15	self
11633at7088	SUPER_16	1811122.0	SUPER_11	self
11638at7088	SUPER_25	14028934.0	SUPER_24	self
11644at7088	SUPER_Z	6075167.0	SUPER_Z	SUPER_Z
11648at7088	SUPER_18	20838821.0	SUPER_19	self
11650at7088	SUPER_Z	2908613.0	SUPER_Z	SUPER_Z
11655at7088	SUPER_24	1056657.5	SUPER_29	self
11656at7088	SUPER_17	22555422.5	SUPER_17	self
11657at7088	SUPER_25	13960946.5	SUPER_24	self
11659at7088	SUPER_18	16659273.5	SUPER_19	self
11660at7088	SUPER_23	7429050.0	SUPER_30	self
11662at7088	SUPER_Z	58784303.0	SUPER_2	self
11664at7088	SUPER_1	2186962.5	SUPER_10	self
11665at7088	SUPER_11	3623385.5	SUPER_9	self
11666at7088	SUPER_12	13090762.0	SUPER_12	self
11669at7088	SUPER_1	6464599.0	SUPER_10	self
11672at7088	SUPER_1	26329532.0	SUPER_20	SUPER_20
11677at7088	SUPER_2	25777880.0	SUPER_13	self
11681at7088	SUPER_5	11134050.0	SUPER_6	self
11687at7088	SUPER_9	6137683.0	SUPER_8	self
11693at7088	SUPER_3	30451889.0	SUPER_1	self
11699at7088	SUPER_7	14798909.5	SUPER_3	self
11701at7088	SUPER_4	5737524.5	SUPER_5	self
11702at7088	SUPER_Z	44619776.0	SUPER_2	self
11703at7088	SUPER_9	22772498.5	SUPER_8	self
11704at7088	SUPER_19	12684688.0	SUPER_18	self
11710at7088	SUPER_1	13894494.5	SUPER_10	self
11718at7088	SUPER_5	15738887.5	SUPER_6	self
11719at7088	SUPER_17	2787233.0	SUPER_17	self
11729at7088	SUPER_1	37830650.0	SUPER_20	SUPER_20
11731at7088	SUPER_2	29678386.5	SUPER_13	self
11747at7088	SUPER_11	8862555.0	SUPER_9	self
11752at7088	SUPER_1	20481957.0	SUPER_10	self
11754at7088	SUPER_16	17832418.5	SUPER_2	SUPER_2
11760at7088	SUPER_22	7956037.5	SUPER_26	self
11761at7088	SUPER_3	1999779.5	SUPER_1	self
11764at7088	SUPER_Z	58924046.5	SUPER_2	self
11765at7088	SUPER_11	4215278.0	SUPER_9	self
11766at7088	SUPER_15	11400589.5	SUPER_7	self
11767at7088	SUPER_6	12974509.0	SUPER_4	self
11769at7088	SUPER_4	19652967.5	SUPER_5	self
11770at7088	SUPER_20	10652346.0	SUPER_22	self
11777at7088	SUPER_18	10123326.0	SUPER_19	self
11779at7088	SUPER_8	22114786.5	SUPER_14	self
11780at7088	SUPER_6	20311440.5	SUPER_4	self
11785at7088	SUPER_Z	48329360.0	SUPER_2	self
11786at7088	SUPER_7	13873125.5	SUPER_3	self
11787at7088	SUPER_18	16788135.5	SUPER_19	self
11793at7088	SUPER_2	27598505.5	SUPER_23	SUPER_23
11796at7088	SUPER_4	20282095.5	SUPER_5	self
11799at7088	SUPER_Z	43929195.0	SUPER_2	self
11800at7088	SUPER_2	29895967.0	SUPER_13	self
11803at7088	SUPER_4	5409146.5	SUPER_5	self
11810at7088	SUPER_13	17465458.0	SUPER_15	self
11811at7088	SUPER_23	907037.5	SUPER_30	self
11812at7088	SUPER_15	21128982.5	SUPER_7	self
11815at7088	SUPER_10	25609360.0	SUPER_21	self
11817at7088	SUPER_19	6310296.5	SUPER_18	self
11828at7088	SUPER_Z	40305693.5	SUPER_2	self
11833at7088	SUPER_3	12213506.0	SUPER_1	self
11834at7088	SUPER_12	26026258.0	SUPER_12	self
11835at7088	SUPER_25	14850141.5	SUPER_24	self
11842at7088	SUPER_12	4303734.0	SUPER_12	self
11847at7088	SUPER_9	8290972.0	SUPER_8	self
11848at7088	SUPER_Z	58145029.5	SUPER_2	self
11855at7088	SUPER_15	8573179.5	SUPER_7	self
11856at7088	SUPER_26	2022789.5	SUPER_28	self
11857at7088	SUPER_10	25397637.0	SUPER_21	self
11858at7088	SUPER_21	5805005.5	SUPER_25	self
11860at7088	SUPER_Z	22754627.0	SUPER_Z	SUPER_Z
11864at7088	SUPER_3	14255159.5	SUPER_1	self
11870at7088	SUPER_8	22086505.5	SUPER_14	self
11872at7088	SUPER_20	12705663.5	SUPER_22	self
11877at7088	SUPER_20	3930469.0	SUPER_22	self
11880at7088	SUPER_10	12152627.5	SUPER_21	self
11881at7088	SUPER_1	1733478.0	SUPER_10	self
11882at7088	SUPER_12	8959339.0	SUPER_12	self
11890at7088	SUPER_3	13843632.0	SUPER_1	self
11894at7088	SUPER_7	26776423.0	SUPER_3	self
11898at7088	SUPER_13	1132094.5	SUPER_15	self
11901at7088	SUPER_3	9342697.0	SUPER_1	self
11910at7088	SUPER_6	22422547.0	SUPER_4	self
11921at7088	SUPER_Z	38732190.0	SUPER_2	self
11922at7088	SUPER_7	14895729.0	SUPER_3	self
11923at7088	SUPER_5	20082414.5	SUPER_6	self
11929at7088	SUPER_9	19372617.5	SUPER_8	self
11930at7088	SUPER_12	7028188.0	SUPER_12	self
11932at7088	SUPER_2	2070208.0	SUPER_23	SUPER_23
11937at7088	SUPER_Z	59796995.5	SUPER_2	self
11941at7088	SUPER_Z	37190639.0	SUPER_2	self
11944at7088	SUPER_14	24210703.0	SUPER_16	self
11950at7088	SUPER_9	4867929.0	SUPER_8	self
11956at7088	SUPER_4	14154203.5	SUPER_5	self
11957at7088	SUPER_Z	20690935.0	SUPER_Z	SUPER_Z
11958at7088	SUPER_18	17074747.0	SUPER_19	self
11960at7088	SUPER_3	18521710.5	SUPER_1	self
11961at7088	SUPER_18	20218929.0	SUPER_19	self
11963at7088	SUPER_10	7441447.0	SUPER_21	self
11965at7088	SUPER_17	10099044.5	SUPER_17	self
11967at7088	SUPER_13	20735900.5	SUPER_15	self
11969at7088	SUPER_19	18374341.5	SUPER_18	self
11970at7088	SUPER_4	17738966.0	SUPER_5	self
11972at7088	SUPER_3	22902848.5	SUPER_1	self
11973at7088	SUPER_19	19457005.5	SUPER_18	self
11977at7088	SUPER_9	3851302.5	SUPER_8	self
11978at7088	SUPER_5	21550074.5	SUPER_6	self
11982at7088	SUPER_19	9353744.5	SUPER_18	self
11983at7088	SUPER_18	10410709.5	SUPER_19	self
11984at7088	SUPER_19	6581814.5	SUPER_18	self
11985at7088	SUPER_8	7705231.5	SUPER_14	self
11990at7088	SUPER_1	32598448.0	SUPER_20	SUPER_20
11996at7088	SUPER_15	19122580.5	SUPER_7	self
11997at7088	SUPER_17	2546888.5	SUPER_17	self
12004at7088	SUPER_1	22663696.0	SUPER_10	self
12006at7088	SUPER_18	19679241.0	SUPER_19	self
12008at7088	SUPER_3	10386521.5	SUPER_1	self
12011at7088	SUPER_17	10295768.5	SUPER_17	self
12012at7088	SUPER_Z	44088936.0	SUPER_2	self
12013at7088	SUPER_4	8649263.0	SUPER_5	self
12016at7088	SUPER_1	17656914.5	SUPER_10	self
12017at7088	SUPER_18	7184497.0	SUPER_19	self
12021at7088	SUPER_15	13074243.5	SUPER_7	self
12023at7088	SUPER_20	7616134.0	SUPER_22	self
12024at7088	SUPER_9	4729572.5	SUPER_8	self
12026at7088	SUPER_9	2538228.5	SUPER_8	self
12028at7088	SUPER_11	3549439.0	SUPER_9	self
12029at7088	SUPER_6	3296452.5	SUPER_4	self
12030at7088	SUPER_6	16280944.5	SUPER_4	self
12031at7088	SUPER_4	20699947.5	SUPER_5	self
12036at7088	SUPER_1	23184057.0	SUPER_10	self
12043at7088	SUPER_13	14993867.5	SUPER_15	self
12054at7088	SUPER_3	10772714.5	SUPER_1	self
12055at7088	SUPER_16	21578067.0	SUPER_11	self
12056at7088	SUPER_19	19982239.5	SUPER_18	self
12058at7088	SUPER_2	14318647.5	SUPER_13	self
12059at7088	SUPER_3	7620945.5	SUPER_1	self
12060at7088	SUPER_10	23637839.5	SUPER_21	self
12061at7088	SUPER_15	1469926.0	SUPER_7	self
12070at7088	SUPER_27	308352.0	SUPER_27	self
12073at7088	SUPER_6	21500490.0	SUPER_4	self
12075at7088	SUPER_26	2450610.0	SUPER_28	self
12076at7088	SUPER_21	7468785.5	SUPER_25	self
12082at7088	SUPER_12	4803199.0	SUPER_12	self
12084at7088	SUPER_1	20491699.5	SUPER_10	self
12087at7088	SUPER_5	21610380.5	SUPER_6	self
12090at7088	SUPER_21	13534072.0	SUPER_25	self
12091at7088	SUPER_6	8673056.0	SUPER_4	self
12093at7088	SUPER_17	8755506.5	SUPER_17	self
12094at7088	SUPER_19	3233859.5	SUPER_18	self
12095at7088	SUPER_1	16618877.0	SUPER_10	self
12096at7088	SUPER_19	15557378.0	SUPER_18	self
12101at7088	SUPER_21	7807404.5	SUPER_25	self
12113at7088	SUPER_5	3435970.0	SUPER_6	self
12117at7088	SUPER_5	11272391.0	SUPER_6	self
12120at7088	SUPER_Z	47670574.5	SUPER_2	self
12123at7088	SUPER_20	7014213.5	SUPER_22	self
12125at7088	SUPER_2	35422075.0	SUPER_13	self
12127at7088	SUPER_5	15821936.0	SUPER_6	self
12133at7088	SUPER_13	8354222.0	SUPER_15	self
12136at7088	SUPER_14	16353781.0	SUPER_16	self
12139at7088	SUPER_13	20003460.5	SUPER_15	self
12140at7088	SUPER_2	32429131.5	SUPER_13	self
12141at7088	SUPER_12	13139329.5	SUPER_12	self
12143at7088	SUPER_14	15381336.0	SUPER_16	self
12148at7088	SUPER_9	26029037.5	SUPER_8	self
12153at7088	SUPER_12	9914531.5	SUPER_12	self
12154at7088	SUPER_5	18720454.5	SUPER_6	self
12164at7088	SUPER_12	6669446.0	SUPER_12	self
12173at7088	SUPER_7	7806216.5	SUPER_3	self
12174at7088	SUPER_9	9535996.5	SUPER_8	self
12180at7088	SUPER_Z	23763105.0	SUPER_Z	SUPER_Z
12183at7088	SUPER_8	15010462.0	SUPER_14	self
12184at7088	SUPER_4	18437227.0	SUPER_5	self
12185at7088	SUPER_11	21692871.0	SUPER_9	self
12187at7088	SUPER_18	6519414.0	SUPER_19	self
12193at7088	SUPER_15	12286344.0	SUPER_7	self
12198at7088	SUPER_4	6163772.0	SUPER_5	self
12204at7088	SUPER_16	6932136.0	SUPER_11	self
12210at7088	SUPER_11	9874676.0	SUPER_9	self
12212at7088	SUPER_Z	19453557.0	SUPER_Z	SUPER_Z
12217at7088	SUPER_14	3626453.0	SUPER_16	self
12218at7088	SUPER_12	15264183.5	SUPER_12	self
12219at7088	SUPER_17	6000444.0	SUPER_17	self
12221at7088	SUPER_14	5679355.5	SUPER_16	self
12223at7088	SUPER_19	9691151.5	SUPER_18	self
12225at7088	SUPER_8	20030730.0	SUPER_14	self
12226at7088	SUPER_13	3298644.5	SUPER_15	self
12229at7088	SUPER_9	16431372.5	SUPER_8	self
12233at7088	SUPER_1	38092285.0	SUPER_20	SUPER_20
12235at7088	SUPER_13	10107820.0	SUPER_15	self
12237at7088	SUPER_10	3242891.0	SUPER_21	self
12241at7088	SUPER_14	14342144.0	SUPER_16	self
12243at7088	SUPER_16	11592471.0	SUPER_11	self
12251at7088	SUPER_16	16655592.5	SUPER_11	self
12254at7088	SUPER_9	23892907.0	SUPER_8	self
12264at7088	SUPER_17	13759027.5	SUPER_17	self
12268at7088	SUPER_24	5376126.5	SUPER_29	self
12271at7088	SUPER_15	15722249.0	SUPER_7	self
12273at7088	SUPER_15	1237262.0	SUPER_7	self
12274at7088	SUPER_14	4733318.0	SUPER_16	self
12275at7088	SUPER_20	13306263.0	SUPER_22	self
12276at7088	SUPER_5	11160408.5	SUPER_6	self
12293at7088	SUPER_16	7147228.0	SUPER_11	self
12295at7088	SUPER_16	2982635.5	SUPER_11	self
12300at7088	SUPER_6	28045650.5	SUPER_4	self
12310at7088	SUPER_1	26125475.5	SUPER_20	SUPER_20
12313at7088	SUPER_9	14893396.0	SUPER_8	self
12320at7088	SUPER_6	11663203.0	SUPER_4	self
12322at7088	SUPER_9	25887944.5	SUPER_8	self
12326at7088	SUPER_13	13814094.0	SUPER_15	self
12332at7088	SUPER_10	23196958.5	SUPER_21	self
12334at7088	SUPER_15	9517021.5	SUPER_7	self
12339at7088	SUPER_19	7019868.0	SUPER_18	self
12341at7088	SUPER_21	5941205.5	SUPER_25	self
12343at7088	SUPER_1	24059741.0	SUPER_20	SUPER_20
12347at7088	SUPER_7	4100293.5	SUPER_3	self
12349at7088	SUPER_7	24685070.5	SUPER_3	self
12350at7088	SUPER_2	4804128.0	SUPER_23	SUPER_23
12354at7088	SUPER_26	2422682.0	SUPER_28	self
12355at7088	SUPER_1	32446249.5	SUPER_20	SUPER_20
12363at7088	SUPER_7	11883918.5	SUPER_3	self
12367at7088	SUPER_23	10747718.5	SUPER_30	self
12369at7088	SUPER_1	9644172.0	SUPER_10	self
12375at7088	SUPER_3	21080907.5	SUPER_1	self
12378at7088	SUPER_12	13989469.5	SUPER_12	self
12386at7088	SUPER_Z	16989226.0	SUPER_Z	SUPER_Z
12389at7088	SUPER_9	7265541.0	SUPER_8	self
12390at7088	SUPER_4	13742102.5	SUPER_5	self
12391at7088	SUPER_9	22827617.5	SUPER_8	self
12396at7088	SUPER_19	15627421.0	SUPER_18	self
12397at7088	SUPER_7	11989818.5	SUPER_3	self
12400at7088	SUPER_26	10782481.5	SUPER_28	self
12401at7088	SUPER_3	5204192.0	SUPER_1	self
12403at7088	SUPER_3	28118190.5	SUPER_1	self
12406at7088	SUPER_9	14075554.5	SUPER_8	self
12413at7088	SUPER_18	6508467.0	SUPER_19	self
12416at7088	SUPER_3	14777327.0	SUPER_1	self
12418at7088	SUPER_3	25738699.5	SUPER_1	self
12419at7088	SUPER_16	18467780.0	SUPER_11	self
12420at7088	SUPER_25	7794300.0	SUPER_24	self
12422at7088	SUPER_14	14658662.0	SUPER_16	self
12426at7088	SUPER_9	7359243.0	SUPER_8	self
12427at7088	SUPER_13	4779705.0	SUPER_15	self
12429at7088	SUPER_7	18363359.0	SUPER_3	self
12442at7088	SUPER_Z	50088381.5	SUPER_2	self
12443at7088	SUPER_15	462257.5	SUPER_7	self
12444at7088	SUPER_3	13474574.0	SUPER_1	self
12445at7088	SUPER_21	11832142.0	SUPER_25	self
12449at7088	SUPER_2	24185639.0	SUPER_13	self
12450at7088	SUPER_13	596516.0	SUPER_15	self
12453at7088	SUPER_7	15788017.5	SUPER_3	self
12471at7088	SUPER_5	9008057.0	SUPER_6	self
12472at7088	SUPER_5	25526123.0	SUPER_6	self
12481at7088	SUPER_16	7610326.5	SUPER_11	self
12483at7088	SUPER_13	18820481.5	SUPER_15	self
12484at7088	SUPER_1	32646406.5	SUPER_20	SUPER_20
12492at7088	SUPER_18	16617280.5	SUPER_19	self
12496at7088	SUPER_5	4637090.5	SUPER_6	self
12503at7088	SUPER_12	9079553.0	SUPER_12	self
12504at7088	SUPER_2	4263969.0	SUPER_23	SUPER_23
12505at7088	SUPER_14	12923112.0	SUPER_16	self
12507at7088	SUPER_5	27843629.0	SUPER_6	self
12508at7088	SUPER_24	5233761.0	SUPER_29	self
12510at7088	SUPER_4	11909480.0	SUPER_5	self
12517at7088	SUPER_1	16643132.5	SUPER_10	self
12530at7088	SUPER_22	4508048.0	SUPER_26	self
12531at7088	SUPER_11	3360057.5	SUPER_9	self
12535at7088	SUPER_8	14997725.5	SUPER_14	self
12540at7088	SUPER_27	2150459.5	SUPER_27	self
12542at7088	SUPER_5	20552599.5	SUPER_6	self
12543at7088	SUPER_2	23186183.0	SUPER_13	self
12544at7088	SUPER_10	13004461.0	SUPER_21	self
12547at7088	SUPER_17	12064485.5	SUPER_17	self
12550at7088	SUPER_9	10548524.5	SUPER_8	self
12562at7088	SUPER_3	20629820.5	SUPER_1	self
12564at7088	SUPER_8	16892776.5	SUPER_14	self
12566at7088	SUPER_1	24555249.5	SUPER_20	SUPER_20
12567at7088	SUPER_22	9492216.0	SUPER_26	self
12572at7088	SUPER_Z	8643692.0	SUPER_Z	SUPER_Z
12574at7088	SUPER_12	6908352.0	SUPER_12	self
12576at7088	SUPER_3	1380262.0	SUPER_1	self
12585at7088	SUPER_13	13687394.0	SUPER_15	self
12589at7088	SUPER_1	23422724.5	SUPER_10	self
12598at7088	SUPER_11	10655206.5	SUPER_9	self
12603at7088	SUPER_12	13615855.0	SUPER_12	self
12605at7088	SUPER_24	9850124.0	SUPER_29	self
12607at7088	SUPER_8	21740637.0	SUPER_14	self
12609at7088	SUPER_6	13019930.0	SUPER_4	self
12613at7088	SUPER_18	12675056.5	SUPER_19	self
12617at7088	SUPER_8	15308278.0	SUPER_14	self
12618at7088	SUPER_8	9278746.5	SUPER_14	self
12626at7088	SUPER_9	24358270.0	SUPER_8	self
12628at7088	SUPER_12	2246402.5	SUPER_12	self
12633at7088	SUPER_10	23341661.5	SUPER_21	self
12640at7088	SUPER_17	12105314.5	SUPER_17	self
12646at7088	SUPER_15	16388846.5	SUPER_7	self
12653at7088	SUPER_9	14519685.5	SUPER_8	self
12656at7088	SUPER_3	8037255.5	SUPER_1	self
12668at7088	SUPER_17	2744071.0	SUPER_17	self
12669at7088	SUPER_Z	7576507.0	SUPER_Z	SUPER_Z
12671at7088	SUPER_7	16608083.5	SUPER_3	self
12673at7088	SUPER_7	6988668.0	SUPER_3	self
12679at7088	SUPER_7	24672433.5	SUPER_3	self
12680at7088	SUPER_6	11893180.0	SUPER_4	self
12691at7088	SUPER_21	5774905.5	SUPER_25	self
12696at7088	SUPER_7	2664887.5	SUPER_3	self
12699at7088	SUPER_24	16250913.0	SUPER_26	SUPER_26
12704at7088	SUPER_10	15084726.0	SUPER_21	self
12705at7088	SUPER_21	4334858.5	SUPER_25	self
12706at7088	SUPER_Z	1941282.5	SUPER_Z	SUPER_Z
12707at7088	SUPER_7	14530210.0	SUPER_3	self
12709at7088	SUPER_26	6777996.0	SUPER_28	self
12710at7088	SUPER_7	25498689.5	SUPER_3	self
12712at7088	SUPER_9	5057941.5	SUPER_8	self
12713at7088	SUPER_16	12082621.0	SUPER_11	self
12730at7088	SUPER_17	5635897.5	SUPER_17	self
12731at7088	SUPER_9	21933409.0	SUPER_8	self
12733at7088	SUPER_13	8503316.0	SUPER_15	self
12736at7088	SUPER_Z	28559855.0	SUPER_Z	SUPER_Z
12738at7088	SUPER_14	24080164.5	SUPER_16	self
12744at7088	SUPER_17	21708442.0	SUPER_17	self
12748at7088	SUPER_3	27752172.5	SUPER_1	self
12763at7088	SUPER_6	1172265.0	SUPER_4	self
12765at7088	SUPER_14	17202011.5	SUPER_16	self
12771at7088	SUPER_Z	51766826.0	SUPER_2	self
12773at7088	SUPER_13	8614982.5	SUPER_15	self
12774at7088	SUPER_3	17849709.5	SUPER_1	self
12777at7088	SUPER_9	22793495.0	SUPER_8	self
